项目性质,项目名称,所属行业,组织形式,招标方式,招标编号/项目编号,招标条件/说明,中标人名称,中标价格,其他公示内容,监督部门,招标人/采购人,招标人地址,招标人联系人,招标人联系方式,招标代理机构,招标代理机构地址,招标代理机构联系人,招标代理机构联系方式,发布日期,发布网站,详情页面
依法,山西华新煤成气勘查开发有限公司2026年度榆社东区块柴油采购中标结果公示,房屋建筑,常规招标,公开招标,HXZB-HW20260123,山西华新煤成气勘查开发有限公司2026年度榆社东区块柴油采购（招标编号：HXZB-HW20260123），确定001第一标段的中标人如下:,沁水县郑村加油站,5.9元,发布媒体：山西招标采购服务平台、华新阳光采购平台,华新燃气集团有限公司、山西华新煤成气勘查开发有限公司,山西华新煤成气勘查开发有限公司,,,,山西华新阳光科技咨询有限公司,太原市长治路345号东楼23层,李晓辉、张朝、闫潇腾,0351-2453225、2221733、2221755,2026-03-09 16:45:39,"华新阳光采购平台,中国招标投标公共服务平台,山西省招标投标协会/山西招标采购服务平台",https://www.ygcgpt.com/#/biddingdetails?annId=2030925715927584768
依法,山西天然气有限公司2026年度安全生产指挥中心屏幕系统及服务器、存储设备维保服务中标结果公示,房屋建筑,常规招标,公开招标,HXZB-FW20260112,山西天然气有限公司2026年度安全生产指挥中心屏幕系统及服务器、存储设备维保服务（招标编号：HXZB-FW20260112），确定001第一标段的中标人如下:,北京中亦安图科技股份有限公司,1342200元,发布媒体：山西招标采购服务平台、华新阳光采购平台,华新燃气集团有限公司、山西天然气有限公司,山西天然气有限公司,,,,山西华新阳光科技咨询有限公司,太原市长治路345号东楼23层,李晓辉、张朝、闫潇腾,0351-2453225、2221733、2221755,2026-03-05 14:46:51,"华新阳光采购平台,山西省招标投标协会/山西招标采购服务平台",https://www.ygcgpt.com/#/biddingdetails?annId=2029448050892722176
依法,山西国新和盛新能源有限公司20万吨/年碳四深加工项目设计诊断中标结果公示,房屋建筑,常规招标,公开招标,HXZB-FW20260130,山西国新和盛新能源有限公司20万吨/年碳四深加工项目设计诊断（招标编号：HXZB-FW20260130），确定001第一标段的中标人如下:,山东中天科技工程有限公司,396000.00元,发布媒体：山西招标采购服务平台、华新阳光采购平台,华新燃气集团有限公司、山西国新和盛新能源有限公司,山西国新和盛新能源有限公司,,,,山西华新阳光科技咨询有限公司,太原市长治路345号东楼23层,张朝、闫潇腾,0351-2453225、2221733、2221755,2026-03-04 10:36:56,"华新阳光采购平台,中国招标投标公共服务平台,山西省招标投标协会/山西招标采购服务平台",https://www.ygcgpt.com/#/biddingdetails?annId=2029016625643114496
依法,山西铭石煤层气利用股份有限公司生产物资（含加臭剂）采购(004标段)中标结果公示,能源电力,常规招标,公开招标,HXZB-HW20260106,山西铭石煤层气利用股份有限公司生产物资（含加臭剂）采购（招标编号：HXZB-HW20260106），确定004第四标段的中标人如下:,山西艾尔普斯机械设备有限公司,549987元,发布媒体：山西招标采购服务平台、华新阳光采购平台,华新燃气集团有限公司、山西华新城市燃气集团有限公司,山西铭石煤层气利用股份有限公司,,,,山西华新阳光科技咨询有限公司,太原市长治路345号东楼23层,李晓辉、张朝、闫潇腾,0351-2453225、2221733、2221755,2026-03-03 11:17:25,"华新阳光采购平台,中国招标投标公共服务平台,山西省招标投标协会/山西招标采购服务平台",https://www.ygcgpt.com/#/biddingdetails?annId=2028666446133972992
依法,山西铭石煤层气利用股份有限公司生产物资（含加臭剂）采购(003标段)中标结果公示,能源电力,常规招标,公开招标,HXZB-HW20260106,山西铭石煤层气利用股份有限公司生产物资（含加臭剂）采购（招标编号：HXZB-HW20260106），确定003第三标段的中标人如下:,山西晋深能源装备有限公司,640872.8元,发布媒体：山西招标采购服务平台、华新阳光采购平台,华新燃气集团有限公司、山西华新城市燃气集团有限公司,山西铭石煤层气利用股份有限公司,,,,山西华新阳光科技咨询有限公司,太原市长治路345号东楼23层,李晓辉、张朝、闫潇腾,0351-2453225、2221733、2221755,2026-03-03 11:17:22,"华新阳光采购平台,中国招标投标公共服务平台,山西省招标投标协会/山西招标采购服务平台",https://www.ygcgpt.com/#/biddingdetails?annId=2028666381642354688
依法,山西铭石煤层气利用股份有限公司生产物资（含加臭剂）采购(002标段)中标结果公示,能源电力,常规招标,公开招标,HXZB-HW20260106,山西铭石煤层气利用股份有限公司生产物资（含加臭剂）采购（招标编号：HXZB-HW20260106），确定002第二标段的中标人如下:,广东智燃能源科技有限公司,1924560元,发布媒体：山西招标采购服务平台、华新阳光采购平台,华新燃气集团有限公司、山西华新城市燃气集团有限公司,山西铭石煤层气利用股份有限公司,,,,山西华新阳光科技咨询有限公司,太原市长治路345号东楼23层,李晓辉、张朝、闫潇腾,0351-2453225、2221733、2221755,2026-03-03 11:17:20,"华新阳光采购平台,中国招标投标公共服务平台,山西省招标投标协会/山西招标采购服务平台",https://www.ygcgpt.com/#/biddingdetails?annId=2028666266911363072
依法,山西铭石煤层气利用股份有限公司生产物资（含加臭剂）采购(001标段)中标结果公示,能源电力,常规招标,公开招标,HXZB-HW20260106,山西铭石煤层气利用股份有限公司生产物资（含加臭剂）采购（招标编号：HXZB-HW20260106），确定001第一标段的中标人如下:,河北卓世腾新材料科技有限公司,2648592.25元,发布媒体：山西招标采购服务平台、华新阳光采购平台,华新燃气集团有限公司、山西华新城市燃气集团有限公司,山西铭石煤层气利用股份有限公司,,,,山西华新阳光科技咨询有限公司,太原市长治路345号东楼23层,李晓辉、张朝、闫潇腾,0351-2453225、2221733、2221755,2026-03-03 11:15:08,"华新阳光采购平台,中国招标投标公共服务平台,山西省招标投标协会/山西招标采购服务平台",https://www.ygcgpt.com/#/biddingdetails?annId=2028666189908135936
依法,山西华新物业服务有限公司2026年第一批后勤保障服务项目(002标段)中标结果公示,能源电力,常规招标,公开招标,HXZB-FW20260128,山西华新物业服务有限公司2026年第一批后勤保障服务项目（招标编号：HXZB-FW20260128），确定002第二标段的中标人如下:,山西前唐餐饮管理有限公司,192835.20元,发布媒体：山西招标采购服务平台、华新阳光采购平台,华新燃气集团有限公司、山西华新物业服务有限公司,山西华新物业服务有限公司,,,,山西华新阳光科技咨询有限公司,太原市长治路345号东楼23层,王挺、周文博,0351-2453225、2221733、2221755,2026-02-28 15:43:01,"华新阳光采购平台,中国招标投标公共服务平台,山西省招标投标协会/山西招标采购服务平台",https://www.ygcgpt.com/#/biddingdetails?annId=2027649628380450816
依法,山西华新城市燃气集团有限公司下属5家单位年度城市管网项目物资区域集采项目(006标段)重新招标中标结果公示,能源电力,重新招标,公开招标,HXZB-HW20251215,山西华新城市燃气集团有限公司下属5家单位年度城市管网项目物资区域集采（招标编号：HXZB-HW20251215），确定006第六标段的中标人如下:,上高集团股份有限公司,795898.8元,发布媒体：山西招标采购服务平台、华新阳光采购平台,华新燃气集团有限公司、山西华新城市燃气集团有限公司,清徐县凯通天然气有限公司,,,,山西华新阳光科技咨询有限公司,太原市长治路345号东楼23层,张绒、李志起,0351-2453225、2221733、2221755,2026-02-24 10:25:28,"华新阳光采购平台,中国招标投标公共服务平台,山西省招标投标协会/山西招标采购服务平台",https://www.ygcgpt.com/#/biddingdetails?annId=2026120607373053952
依法,山西蓝焰煤层气集团有限责任公司2026年沁水区块管网保运服务中标结果公示,能源电力,常规招标,公开招标,HXZB-FW20260101,山西蓝焰煤层气集团有限责任公司2026年沁水区块管网保运服务（招标编号：HXZB-FW20260101），确定001第一标段的中标人如下:,山西晨光物流有限公司,2418496元,发布媒体：山西招标采购服务平台、华新阳光采购平台,华新燃气集团有限公司、山西蓝焰控股股份有限公司,山西蓝焰控股股份有限公司,,,,山西华新阳光科技咨询有限公司,太原市长治路345号东楼23层,张朝、闫潇腾,0351-2453225、2221733、2221755,2026-02-09 11:00:08,"华新阳光采购平台,中国招标投标公共服务平台,山西省招标投标协会/山西招标采购服务平台",https://www.ygcgpt.com/#/biddingdetails?annId=2020690037222506496
依法,山西蓝焰控股股份有限公司所属子分公司职工食堂托管(006标段)重新招标中标结果公示,能源电力,重新招标,公开招标,HXZB-FW20251206,山西蓝焰控股股份有限公司所属子分公司职工食堂托管（招标编号：HXZB-FW20251206），确定006第六标段的中标人如下:,山西前唐餐饮管理有限公司,497415.60元,发布媒体：山西招标采购服务平台、华新阳光采购平台,华新燃气集团有限公司、山西蓝焰控股股份有限公司,山西蓝焰控股股份有限公司,,,,山西华新阳光科技咨询有限公司,太原市长治路345号东楼23层,张朝、闫潇腾,0351-2453225、2221733、2221755,2026-02-09 11:00:05,"华新阳光采购平台,中国招标投标公共服务平台,山西省招标投标协会/山西招标采购服务平台",https://www.ygcgpt.com/#/biddingdetails?annId=2020687482304167936
